OBJNAME,RA,DEC,Z,constellation
WISEA J080828.36+380906.6,122.11820833333331,38.15186111111111,2.122e-02,Lynx
WISEA J101221.02+391442.2,153.0875833333333,39.24505555555556,2.315e-02,Leo Minor
WISEA J083539.30+360326.7,128.91375,36.05744444444444,2.737e-02,Lynx
WISEA J140216.51+414626.6,210.56874999999997,41.774027777777775,8.858e-03,Canes Venatici
WISEA J154633.48+415503.5,236.63954166666664,41.91758333333333,2.404e-02,Boötes
2MASX J08074926+4005597,121.95529166666667,40.09991666666667,2.113e-02,Lynx
2MASX J08323571+4153572,128.14883333333333,41.89919444444445,2.492e-02,Lynx
2MASX J09203684+3918299,140.153625,39.30819444444444,2.831e-02,Lynx
2MASX J15381276+3943598,234.55349999999996,39.73341666666667,2.913e-02,Boötes
WISEA J101347.94+383810.0,153.44979166666667,38.63611111111111,2.482e-02,Leo Minor
WISEA J102046.90+385203.3,155.19545833333333,38.86761111111111,2.652e-02,Leo Minor
WISEA J090129.08+412302.7,135.37099999999998,41.384027777777774,2.720e-02,Lynx
WISEA J110136.82+375715.7,165.40341666666666,37.95433333333334,2.894e-02,Ursa Major
WISEA J083704.13+392126.4,129.267125,39.35747222222222,2.462e-02,Lynx
2MASX J09080412+4146104,137.01725,41.769555555555556,2.463e-02,Lynx
WISEA J102250.09+392208.2,155.70866666666666,39.368916666666664,2.615e-02,Leo Minor
2MASX J15483256+4237108,237.13549999999998,42.61966666666667,2.036e-02,Boötes
WISEA J093456.94+430620.0,143.7372083333333,43.10561111111111,2.724e-02,Ursa Major
WISEA J082333.35+411252.9,125.8890833333333,41.214666666666666,2.614e-02,Lynx
2MASX J09082726+4059454,137.11362499999996,40.99605555555556,2.688e-02,Lynx
WISEA J082056.86+383801.5,125.23716666666665,38.633944444444445,2.906e-02,Lynx
2MASX J08080956+3755156,122.03999999999998,37.921305555555556,2.235e-02,Lynx
WISEA J151018.90+381835.4,227.57879166666663,38.310027777777776,2.929e-02,Boötes
2MFGC 07279,140.62254166666665,38.96613888888889,2.905e-02,Lynx
WISEA J104320.53+404711.0,160.83570833333332,40.78633333333333,2.874e-02,Ursa Major
WISEA J083901.22+402012.5,129.75508333333332,40.33675,2.613e-02,Lynx
WISEA J094949.72+385045.0,147.45749999999995,38.84586111111111,1.758e-02,Leo Minor
WISEA J105143.13+410559.6,162.9297083333333,41.099833333333336,2.185e-02,Ursa Major
WISEA J094319.33+361413.1,145.830625,36.236916666666666,2.013e-02,Leo Minor
WISEA J130416.93+552636.0,196.07049999999998,55.4435,2.815e-02,Ursa Major
WISEA J090650.10+434132.0,136.70879166666666,43.69222222222222,2.587e-02,Lynx
WISEA J130333.65+524911.2,195.89016666666666,52.81977777777778,2.932e-02,Ursa Major
WISEA J130310.26+472252.0,195.79274999999998,47.38113888888889,2.419e-02,Canes Venatici
2MASX J09570708+4604473,149.2794583333333,46.079861111111114,1.204e-02,Ursa Major
WISEA J113655.67+550808.6,174.23204166666665,55.13575,1.955e-02,Ursa Major
WISEA J155407.66+480857.2,238.53174999999996,48.14925,1.918e-02,Hercules
WISEA J124009.95+484850.6,190.04129166666664,48.814027777777774,2.920e-02,Canes Venatici
WISEA J084630.99+481809.0,131.62908333333334,48.30255555555555,2.959e-02,Ursa Major
WISEA J092028.08+465620.0,140.117,46.93897222222222,2.638e-02,Ursa Major
WISEA J090204.66+463353.2,135.51945833333332,46.56480555555555,2.714e-02,Ursa Major
WISEA J092125.13+462918.0,140.35466666666665,46.48827777777778,2.624e-02,Ursa Major
WISEA J090913.23+505609.5,137.30512499999998,50.93594444444444,2.896e-02,Ursa Major
WISEA J100352.59+463157.1,150.969125,46.5325,2.472e-02,Ursa Major
MCG +09-19-124,173.78633333333332,51.24022222222222,2.692e-02,Ursa Major
WISEA J082140.68+441011.1,125.41949999999999,44.169777777777774,2.396e-02,Lynx
WISEA J080730.16+511737.7,121.87595833333332,51.29383333333333,1.824e-02,Lynx
2MASX J10125139+4654459,153.2142083333333,46.91283333333333,2.415e-02,Ursa Major
WISEA J110600.94+440411.6,166.5039583333333,44.07,2.477e-02,Ursa Major
WISEA J091804.08+541424.6,139.51708333333332,54.24019444444445,2.684e-02,Ursa Major
WISEA J091547.55+505943.0,138.94812499999998,50.99527777777778,2.884e-02,Ursa Major
WISEA J153607.70+433847.8,234.03204166666663,43.64661111111111,2.067e-02,Boötes
2MASX J09154497+4946457,138.93733333333333,49.77927777777778,2.851e-02,Ursa Major
WISEA J125807.37+464338.1,194.5307083333333,46.72719444444444,2.912e-02,Canes Venatici
WISEA J131849.21+435619.4,199.70508333333333,43.93877777777777,2.840e-02,Canes Venatici
2MASX J15560614+5209176,239.02599999999998,52.154694444444445,2.862e-02,Draco
WISEA J084619.52+482746.2,131.58133333333333,48.46286111111112,2.944e-02,Ursa Major
SBS 1305+542,196.78508333333332,53.96238888888889,2.939e-02,Ursa Major
WISEA J121456.32+473106.0,183.7346666666666,47.518388888888886,2.397e-02,Canes Venatici
2MASXi J0809251+501549,122.35483333333333,50.264916666666664,1.638e-02,Lynx
2MASX J11510469+5622253,177.7699583333333,56.37394444444445,1.847e-02,Ursa Major
2MASX J09090853+5259151,137.28525,52.98744444444444,2.536e-02,Ursa Major
WISEA J080340.53+464338.5,120.91883333333332,46.727361111111115,2.899e-02,Lynx
WISEA J153539.37+432533.6,233.914,43.42597222222222,1.791e-02,Boötes
WISEA J100514.72+464510.3,151.31125,46.752944444444445,2.328e-02,Ursa Major
2MASX J15390057+4626267,234.7529583333333,46.44069444444444,2.723e-02,Boötes
2MASXi J0836547+484334,129.2280833333333,48.726416666666665,2.404e-02,Ursa Major
2MASX J12144744+6427309,183.69762499999996,64.45866666666667,8.656e-03,Draco
WISEA J110319.09+630044.9,165.82966666666664,63.01263888888889,2.306e-02,Ursa Major
2MASX J09370295+6609161,144.26233333333332,66.15494444444445,1.129e-02,Ursa Major
2MASX J13151739+6710337,198.82254166666664,67.17611111111111,1.932e-02,Draco
WISEA J093210.54+673414.9,143.04399999999998,67.57080555555555,2.386e-02,Ursa Major
2MASX J09484909+6835465,147.20445833333335,68.59644444444444,1.528e-02,Ursa Major
2MASX J12051783+6657358,181.3249583333333,66.95975,8.514e-03,Draco
SBS 0811+585B,123.84754166666664,58.394444444444446,2.602e-02,Lynx
SBS 0847+548,132.79920833333333,54.66611111111111,2.609e-02,Ursa Major
SBS 0933+508,144.29583333333332,50.61225,2.511e-02,Ursa Major
SBS 0938+497,145.51670833333333,49.559916666666666,2.746e-02,Ursa Major
SBS 1003+583A,151.67683333333332,58.09563888888889,2.973e-02,Ursa Major
SBS 1048+512,162.86274999999998,51.00988888888889,2.626e-02,Ursa Major
SBS 1052+581,163.8689583333333,57.90611111111111,2.322e-02,Ursa Major
SBS 1127+572,172.56016666666665,56.928916666666666,2.560e-02,Ursa Major
SBS 1200+571,180.76495833333334,56.91675,1.924e-02,Ursa Major
SBS 1244+518,191.76779166666665,51.58280555555556,2.987e-02,Canes Venatici
SBS 1256+596,194.60724999999996,59.36488888888889,2.804e-02,Ursa Major
SBS 1354+580,209.10191666666665,57.76311111111111,2.798e-02,Ursa Major
WISEA J110338.38-005208.4,165.90983333333332,-0.8690277777777778,2.864e-02,Leo
SDSS J094235.48-004618.2,145.64787499999997,-0.7717222222222223,2.165e-02,Sextans
SDSS J094848.43+005513.4,147.20183333333333,0.9204166666666667,2.855e-02,Sextans
WISEA J095057.65+005147.4,147.74020833333333,0.8631388888888889,2.514e-02,Sextans
SDSS J144346.32+001226.6,220.94329166666665,0.20736111111111113,2.841e-02,Virgo
2MASX J15090433+0049185,227.26787499999998,0.822,5.484e-03,Virgo
2MASX J15232896-0023126,230.87075,-0.38686111111111116,2.848e-02,Serpens
WISEA J152331.75+000100.3,230.8823333333333,0.01675,2.852e-02,Serpens
SDSS J152411.22-000632.1,231.04679166666662,-0.10897222222222222,2.551e-02,Serpens
2MASS J15304653+0016405,232.69379166666664,0.2778333333333333,2.908e-02,Serpens
2MASX J15311720+0007358,232.82191666666665,0.12652777777777777,2.930e-02,Serpens
SDSS J092844.47+351641.2,142.18533333333332,35.27813888888889,1.506e-02,Leo Minor
SDSS J140330.10-001503.3,210.8754583333333,-0.25094444444444447,2.460e-02,Virgo
CGCG 159-053 NED02,190.2894583333333,29.538666666666668,2.345e-02,Coma Berenices
WISEA J130959.93+284854.6,197.49954166666666,28.81511111111111,2.554e-02,Coma Berenices
2MASS J08513086+2920393,132.87879166666664,29.34461111111111,2.734e-02,Cancer
KUG 0836+279,129.9235833333333,27.725638888888888,1.855e-02,Cancer
KUG 0837+278,130.12616666666662,27.63088888888889,2.068e-02,Cancer
KUG 0845+296,132.25566666666666,29.48838888888889,2.748e-02,Cancer
KUG 1132+176,173.83308333333332,17.408527777777778,2.724e-02,Leo
KUG 1449+033,222.96641666666665,3.180805555555555,2.902e-02,Virgo
KUG 1450+061,223.21870833333332,5.943666666666667,2.773e-02,Virgo
KUG 1415+117,214.38629166666664,11.481777777777777,2.573e-02,Boötes
2MASX J08245792+0335311,126.24145833333334,3.5920833333333335,1.388e-02,Hydra
WISEA J100200.12+114313.7,150.50041666666664,11.720305555555555,2.286e-02,Leo
2MASX J10313959+0343502,157.91525,3.730611111111111,2.944e-02,Sextans
WISEA J103916.18+052913.2,159.81741666666667,5.487138888888889,2.837e-02,Sextans
SPRC 023,161.59854166666668,6.6195,2.782e-02,Leo
2MASX J10543218+0512269,163.63404166666666,5.207527777777778,2.411e-02,Leo
WISEA J110504.69+022905.9,166.26958333333332,2.4849722222222224,2.647e-02,Leo
WISEA J091804.90+195124.6,139.52045833333332,19.857111111111113,2.936e-02,Cancer
2MASS J09183390+0120376,139.64141666666666,1.34375,2.721e-02,Hydra
2MASX J15582263+0243057,239.59449999999995,2.718277777777778,2.367e-02,Serpens
WISEA J100012.04+093856.0,150.05020833333333,9.648722222222222,1.805e-02,Leo
WISEA J100742.67+111022.0,151.92783333333333,11.17297222222222,2.346e-02,Leo
WISEA J100355.46+105300.5,150.98104166666667,10.8835,2.257e-02,Leo
WISEA J085826.23+032339.1,134.6092083333333,3.3940555555555556,2.383e-02,Hydra
2MASX J09505156+0813410,147.71499999999997,8.228,2.987e-02,Leo
2MASX J08004850+1004596,120.20212499999998,10.083361111111111,1.368e-02,Cancer
2MASX J09345909+2549306,143.74612499999998,25.825666666666667,1.317e-02,Leo
2MASX J10000814+0245542,150.03379166666667,2.765138888888889,2.888e-02,Sextans
WISEA J084404.21+024241.4,131.0175833333333,2.711527777777778,2.610e-02,Hydra
2MASX J09244053+0815160,141.16891666666666,8.254416666666666,2.840e-02,Leo
WISEA J090009.43+113838.2,135.03929166666666,11.644,2.916e-02,Cancer
2MASX J09511837+0908217,147.82649999999998,9.139222222222221,1.780e-02,Leo
2MASX J10082389+0953164,152.09966666666662,9.887833333333333,2.752e-02,Leo
2MFGC 06533,123.75304166666666,3.6556944444444444,2.899e-02,Hydra
WISEA J085835.47+112523.3,134.64779166666668,11.42311111111111,2.873e-02,Cancer
2MASX J09302107+0208042,142.58783333333332,2.134361111111111,2.482e-02,Hydra
2MASX J09262754+1140073,141.6148333333333,11.668694444444444,2.892e-02,Leo
WISEA J092143.23+024127.3,140.43012499999998,2.6908611111111114,2.459e-02,Hydra
2MASX J09491871+0644224,147.32787499999998,6.739416666666667,2.981e-02,Leo
2MASX J08260103+0430270,126.50441666666666,4.507333333333333,2.853e-02,Hydra
WISEA J093003.74+020102.8,142.51558333333332,2.0174166666666666,2.485e-02,Hydra
2MASX J09534417+2123049,148.43408333333332,21.384638888888887,2.413e-02,Leo
WISEA J100621.39+142655.5,151.58916666666664,14.448777777777778,2.990e-02,Leo
2MASX J09493339+1412124,147.38912499999998,14.203444444444443,2.418e-02,Leo
2MASX J10155672+0701045,153.98641666666666,7.018083333333333,2.894e-02,Leo
2MASX J10153689+0657127,153.90366666666665,6.953555555555556,2.845e-02,Leo
WISEA J102513.79+064404.6,156.30749999999998,6.734638888888889,4.903e-03,Leo
2MASX J10222063+0357404,155.5858333333333,3.9616111111111114,2.318e-02,Sextans
2MASX J09184847+2749349,139.702,27.82622222222222,2.610e-02,Cancer
2MASX J09322637+1006248,143.1098333333333,10.10688888888889,2.848e-02,Leo
2MASX J10105220+0345540,152.71737499999998,3.765,2.800e-02,Sextans
WISEA J095237.71+152333.1,148.15716666666665,15.392527777777778,2.801e-02,Leo
2MASX J08151092+1537082,123.79545833333333,15.619111111111112,2.933e-02,Cancer
2MASX J10274599+1859558,156.94154166666664,18.999111111111112,2.721e-02,Leo
2MASX J09473857+0449179,146.91083333333333,4.821666666666666,1.106e-02,Sextans
2MASX J08543330+0733513,133.63870833333334,7.5640833333333335,2.990e-02,Cancer
2MASX J09050025+1350193,136.251125,13.838416666666667,2.860e-02,Cancer
2MASX J08473893+1923455,131.91233333333332,19.395777777777777,1.420e-02,Cancer
WISEA J092318.68+221758.9,140.8278333333333,22.299722222222226,2.905e-02,Leo
WISEA J085902.44+111015.9,134.76016666666663,11.171083333333332,2.987e-02,Cancer
WISEA J091611.39+173601.0,139.0474583333333,17.600305555555558,2.905e-02,Cancer
WISEA J083809.68+250505.3,129.54029166666663,25.084805555555555,2.894e-02,Cancer
2MFGC 09350,178.75941666666665,11.316444444444445,2.200e-02,Leo
WISEA J115041.02+280514.6,177.67070833333332,28.087444444444444,2.846e-02,Leo
2MASX J12242916+0921403,186.12145833333332,9.361055555555556,2.228e-02,Virgo
2MASX J14532518+0425160,223.35491666666664,4.421055555555556,2.859e-02,Virgo
2MFGC 08374,161.4458333333333,6.19775,2.918e-02,Sextans
2MASX J14485497+0419575,222.2289583333333,4.332722222222222,2.750e-02,Virgo
2MFGC 11853,219.21920833333328,23.42627777777778,2.101e-02,Boötes
WISEA J125938.04+045832.4,194.90854166666662,4.975694444444445,2.404e-02,Virgo
WISEA J110650.91+064409.4,166.71216666666663,6.735916666666666,2.554e-02,Leo
2MASX J14435430+0544145,220.97624999999996,5.737222222222222,2.686e-02,Virgo
WISEA J144034.56+032813.7,220.14399999999998,3.4704722222222224,2.686e-02,Virgo
2MASX J10504502+0330484,162.68766666666667,3.5135277777777776,1.809e-02,Sextans
WISEA J132651.81+263527.8,201.71566666666664,26.590944444444442,2.360e-02,Coma Berenices
WISEA J134741.05+230827.8,206.9210833333333,23.141083333333334,2.966e-02,Boötes
2MASX J14530008+0420271,223.25033333333332,4.340888888888888,2.859e-02,Virgo
2MASX J14472286+0259504,221.84529166666664,2.9971111111111113,2.845e-02,Virgo
WISEA J120356.28+201304.3,180.98454166666664,20.217888888888886,2.134e-02,Coma Berenices
WISEA J141850.97+052814.1,214.71241666666666,5.470583333333334,2.466e-02,Virgo
WISEA J141429.94+245902.3,213.62474999999998,24.984,2.938e-02,Boötes
2MASX J10564242+0713354,164.17666666666668,7.226527777777778,2.034e-02,Leo
WISEA J113426.54+030154.1,173.61062499999997,3.0316666666666667,2.894e-02,Leo
2MASX J13570211+1210118,209.25887499999996,12.17,2.317e-02,Boötes
2MASX J10551620+0655433,163.81741666666665,6.928805555555556,2.736e-02,Leo
2MASX J13533743+0339000,208.4058333333333,3.6500555555555554,2.971e-02,Virgo
WISEA J145348.00+120139.5,223.45012499999999,12.027722222222224,2.907e-02,Boötes
WISEA J104512.53+063243.5,161.30225,6.545361111111111,2.700e-02,Leo
2MASX J11130628+0510585,168.27633333333333,5.183027777777778,2.703e-02,Leo
WISEA J105622.84+182031.9,164.09524999999996,18.34211111111111,2.997e-02,Leo
WISEA J110835.03+233543.5,167.14599999999996,23.59547222222222,2.692e-02,Leo
2MASX J12434223+2722231,190.92549999999997,27.373,2.449e-02,Coma Berenices
WISEA J104324.57+062250.9,160.85237499999997,6.380805555555555,2.762e-02,Leo
2MFGC 12712,237.38679166666662,21.897861111111112,2.455e-02,Serpens
2MASX J15170981+0452393,229.29074999999997,4.877750000000001,2.624e-02,Serpens
2MASX J15003890+0141482,225.1620833333333,1.69675,2.852e-02,Virgo
2MASX J15120762+0131241,228.03174999999996,1.5232777777777777,2.844e-02,Serpens
2MFGC 12792,239.2194583333333,24.66183333333333,2.471e-02,Serpens
WISEA J151603.23+103023.4,229.0135,10.506527777777778,2.108e-02,Serpens
2MASX J15524806+2153048,238.20033333333333,21.88458333333333,2.591e-02,Serpens
2MASX J15494218+2206406,237.4259583333333,22.11116666666667,2.505e-02,Serpens
2MASX J15084716+0154003,227.19662499999995,1.8999722222222222,6.638e-03,Virgo
2MASX J15390956+2449504,234.78991666666664,24.830833333333334,1.620e-02,Serpens
2MASX J15533082+2059009,238.37833333333327,20.983722222222223,1.856e-02,Serpens
2MASX J15330509+1911111,233.27116666666663,19.186722222222222,2.938e-02,Serpens
2MASX J15485842+2151508,237.24362499999998,21.864194444444447,2.480e-02,Serpens
WISEA J082003.77+562537.1,125.01574999999998,56.42691666666666,2.516e-02,Lynx
2MFGC 06557,124.31629166666664,56.905166666666666,2.915e-02,Lynx
WISEA J093431.93+640049.7,143.63308333333333,64.01388888888889,1.726e-02,Ursa Major
WISEA J081759.70+583132.5,124.4987083333333,58.525666666666666,2.824e-02,Lynx
WISEA J082919.28+485058.3,127.3303333333333,48.849583333333335,2.353e-02,Lynx
WISEA J080537.91+464226.7,121.40791666666667,46.70736111111111,2.309e-02,Lynx
2MASX J08482689+6136288,132.11204166666667,61.60813888888889,2.711e-02,Ursa Major
WISEA J093035.57+651439.6,142.64816666666664,65.24436111111112,2.319e-02,Ursa Major
WISEA J081956.54+582708.4,124.98549999999999,58.45230555555556,2.708e-02,Lynx
WISEA J090807.84+455515.5,137.03266666666664,45.92097222222222,2.680e-02,Lynx
2MASX J09053149+5601259,136.38133333333334,56.02386111111111,2.545e-02,Ursa Major
WISEA J080442.27+464400.3,121.176125,46.73338888888889,2.262e-02,Lynx
2MASX J08183718+5832329,124.65508333333332,58.54247222222222,2.673e-02,Lynx
WISEA J092717.23+481900.8,141.82199999999997,48.316833333333335,2.748e-02,Ursa Major
WISEA J093136.37+483939.5,142.90158333333332,48.660944444444446,2.521e-02,Ursa Major
WISEA J081805.63+570715.9,124.52354166666666,57.12108333333333,2.863e-02,Lynx
WISEA J081558.14+582333.4,123.99258333333331,58.39219444444444,2.549e-02,Lynx
2MASX J09552640+6438342,148.85991666666663,64.64277777777778,1.936e-02,Ursa Major
WISEA J083309.62+410702.3,128.290125,41.117305555555554,2.376e-02,Lynx
WISEA J080007.14+552058.9,120.02966666666666,55.34963888888889,2.093e-02,Lynx
WISEA J090525.88+614809.2,136.35775,61.80255555555555,2.738e-02,Ursa Major
WISEA J090515.04+542849.7,136.312625,54.480472222222225,2.715e-02,Ursa Major
2MASX J09330459+6645296,143.26929166666667,66.758,2.252e-02,Ursa Major
WISEA J082644.35+321437.4,126.68483333333332,32.24369444444444,2.509e-02,Cancer
WISEA J090846.24+372058.6,137.1925833333333,37.349805555555555,2.995e-02,Lynx
WISEA J082117.54+440321.8,125.32274999999997,44.05616666666666,2.741e-02,Lynx
WISEA J085242.50+411123.3,133.17741666666666,41.18980555555555,2.961e-02,Lynx
2MASX J08052458+4744381,121.35241666666666,47.744194444444446,2.213e-02,Lynx
WISEA J094610.07+663721.8,146.542,66.62280555555554,2.975e-02,Ursa Major
2MFGC 07744,150.12849999999997,51.42472222222222,2.478e-02,Ursa Major
WISEA J134632.13+642325.0,206.63391666666666,64.39030555555556,2.418e-02,Draco
2MASX J10123683+6156358,153.1534583333333,61.94316666666666,2.370e-02,Ursa Major
WISEA J110003.37+500153.0,165.01404166666663,50.03138888888889,2.450e-02,Ursa Major
WISEA J130822.88+523724.7,197.09529166666664,52.623305555555554,2.421e-02,Ursa Major
WISEA J142624.57+311553.1,216.60237499999997,31.264777777777777,2.696e-02,Boötes
2MASX J14241644+5232077,216.06841666666662,52.53563888888889,1.861e-02,Boötes
WISEA J105042.96+515841.4,162.67887499999998,51.97813888888889,2.487e-02,Ursa Major
2MASX J13114319+4634508,197.93020833333333,46.58077777777778,2.940e-02,Canes Venatici
WISEA J143051.50+423228.8,217.71462499999998,42.541333333333334,2.909e-02,Boötes
WISEA J120905.13+565109.3,182.27137499999998,56.852555555555554,2.747e-02,Ursa Major
WISEA J105156.30+505717.5,162.984625,50.954861111111114,2.542e-02,Ursa Major
WISEA J104917.42+515500.3,162.3225833333333,51.91675,2.480e-02,Ursa Major
WISEA J101445.32+561117.6,153.6888333333333,56.18825,2.565e-02,Ursa Major
2MASX J13495013+3743505,207.45916666666665,37.73075,8.182e-03,Canes Venatici
WISEA J131234.35+492605.1,198.1432083333333,49.43472222222222,2.750e-02,Canes Venatici
WISEA J103215.61+603857.8,158.06504166666664,60.64936111111111,2.203e-02,Ursa Major
WISEA J102654.58+564144.1,156.72733333333332,56.69552777777778,2.656e-02,Ursa Major
WISEA J150356.14+482558.1,225.98387499999998,48.43272222222222,2.682e-02,Boötes
2MASX J15024384+5120159,225.68270833333332,51.337805555555555,1.454e-02,Boötes
2MASX J09245675-0032382,141.23649999999998,-0.5440277777777778,2.889e-02,Hydra
WISEA J100415.85+241416.2,151.06616666666665,24.237805555555557,2.112e-02,Leo
WISEA J090824.22+032202.9,137.10116666666664,3.367583333333333,1.277e-02,Hydra
WISEA J085300.58+091350.0,133.25249999999997,9.230527777777779,2.884e-02,Cancer
WISEA J085337.14+192304.7,133.40479166666665,19.384638888888887,2.878e-02,Cancer
WISEA J130252.57+033256.4,195.71904166666664,3.5490277777777774,2.441e-02,Virgo
WISEA J110434.68+043514.7,166.1444583333333,4.587638888888889,2.916e-02,Leo
WISEA J143122.17+243048.0,217.84241666666668,24.51336111111111,2.193e-02,Boötes
WISEA J082059.67+384206.7,125.24862499999999,38.701888888888895,2.862e-02,Lynx
WISEA J094317.37+393220.4,145.82229166666667,39.53894444444444,1.844e-02,Leo Minor
SDSS J091001.72+325659.8,137.50716666666665,32.94994444444444,6.736e-03,Cancer
2MASS J08003323+4722154,120.13862499999998,47.370805555555556,2.240e-02,Lynx
SDSS J080605.12+443713.0,121.52170833333331,44.620222222222225,2.271e-02,Lynx
SDSS J080731.22+461327.1,121.88008333333332,46.224222222222224,2.381e-02,Lynx
SDSS J081108.17+452724.9,122.78408333333333,45.456944444444446,2.335e-02,Lynx
2MASS J08211320+4541196,125.30508333333331,45.68858333333333,1.307e-02,Lynx
SDSS J082331.05+503050.8,125.8794583333333,50.51411111111111,2.430e-02,Lynx
SDSS J083812.80+540458.5,129.553375,54.08291666666667,1.231e-02,Ursa Major
SDSS J083819.69+513152.3,129.58208333333332,51.531277777777774,1.663e-02,Ursa Major
SDSS J084107.65+514443.5,130.28195833333334,51.745444444444445,1.632e-02,Ursa Major
WISEA J084525.29+563351.1,131.35566666666665,56.564,2.595e-02,Ursa Major
SDSS J085408.61+565950.9,133.53608333333332,56.99733333333334,2.602e-02,Ursa Major
WISEA J085659.04+493409.8,134.24604166666666,49.569388888888895,2.733e-02,Ursa Major
SDSS J085747.64-000916.3,134.44854166666664,-0.15452777777777776,2.816e-02,Hydra
SDSS J085749.18+011922.5,134.4549583333333,1.3229444444444445,2.461e-02,Hydra
2MASS J08583392+5125193,134.64154166666665,51.42202777777778,2.718e-02,Ursa Major
SDSS J085904.76+560935.5,134.76987499999996,56.15988888888889,1.433e-02,Ursa Major
SDSS J085917.75+004124.4,134.8239583333333,0.6901388888888889,1.634e-02,Hydra
SHOC 232,134.83679166666664,0.8617222222222222,1.310e-02,Hydra
SDSS J090051.03+010939.9,135.21266666666665,1.1610833333333332,1.941e-02,Hydra
SDSS J090307.40+005129.4,135.78091666666666,0.8581388888888889,1.276e-02,Hydra
SDSS J090945.48+014738.4,137.43954166666666,1.7940833333333333,1.660e-02,Hydra
SDSS J091051.24+574328.6,137.71349999999998,57.724611111111116,2.594e-02,Ursa Major
SHOC 253,140.12504166666668,1.8487500000000001,1.673e-02,Hydra
SDSS J092040.24+022706.9,140.1677083333333,2.451916666666667,1.216e-02,Hydra
SDSS J092040.61+525515.2,140.16924999999998,52.92088888888889,2.750e-02,Ursa Major
2MASS J09231322+0203355,140.80508333333333,2.060111111111111,1.724e-02,Hydra
SDSS J092821.83+014456.1,142.091,1.7489444444444444,2.340e-02,Hydra
2MASS J09292225-0022267,142.34274999999997,-0.37419444444444444,2.364e-02,Hydra
SDSS J094115.82+013125.0,145.31595833333333,1.5236388888888888,2.451e-02,Hydra
SDSS J094454.08+022755.6,146.2259583333333,2.465361111111111,1.994e-02,Sextans
SDSS J095709.48+640004.5,149.28954166666662,64.00127777777777,1.767e-02,Ursa Major
SDSS J100153.77+022449.8,150.4740833333333,2.4138611111111112,6.784e-03,Sextans
SDSS J104058.57+653054.6,160.24416666666662,65.51513888888888,1.083e-02,Ursa Major
SDSS J104448.50+031754.3,161.20212499999997,3.2984166666666663,1.889e-02,Sextans
SDSS J104847.84+660525.6,162.19933333333333,66.09047222222222,2.175e-02,Ursa Major
SDSS J105120.68+654054.4,162.8362083333333,65.68180555555556,1.076e-02,Ursa Major
SDSS J115810.77+665904.7,179.544875,66.98469444444444,2.927e-02,Draco
SDSS J121011.45+680458.7,182.54774999999998,68.083,2.252e-02,Draco
WISEA J130602.31+673410.8,196.50945833333333,67.56975,2.827e-02,Draco
SDSS J130913.20+640940.6,197.30537499999997,64.16130555555556,2.740e-02,Draco
WISEA J133630.30+652035.9,204.12624999999997,65.34333333333333,2.800e-02,Draco
SHOC 437,207.62841666666665,62.44694444444444,6.286e-03,Draco
SDSS J141222.29+012154.9,213.09291666666664,1.3652222222222223,2.481e-02,Virgo
SDSS J141320.41+015444.9,213.33504166666665,1.9124999999999999,2.573e-02,Virgo
SDSS J141743.01+042336.6,214.42933333333332,4.3934444444444445,2.659e-02,Virgo
WISEA J142047.28+041753.9,215.197,4.298277777777778,2.694e-02,Virgo
SDSS J144346.89+033234.3,220.9454583333333,3.542861111111111,5.546e-03,Virgo
SDSS J144620.20+044358.4,221.58420833333332,4.732972222222222,5.053e-03,Virgo
SDSS J144948.63+040857.9,222.45266666666663,4.149416666666667,2.773e-02,Virgo
SDSS J145218.63+044355.7,223.07766666666666,4.732166666666667,2.732e-02,Virgo
SDSS J145407.39+034103.8,223.5308333333333,3.684444444444445,2.734e-02,Virgo
SDSS J145529.53+022754.5,223.8730416666666,2.4651944444444447,2.670e-02,Virgo
SDSS J150553.22+020028.2,226.47191666666663,2.007527777777778,4.314e-03,Virgo
SDSS J150907.83+004329.7,227.28279166666664,0.7248611111111111,5.557e-03,Virgo
SDSS J151036.73+031832.1,227.65304166666664,3.3089444444444442,2.152e-02,Virgo
SDSS J151827.05+582658.5,229.61279166666665,58.44969444444444,8.546e-03,Draco
SDSS J152053.59+571122.1,230.22337499999998,57.189499999999995,2.947e-02,Draco
SDSS J154855.45+214533.1,237.23108333333332,21.759194444444443,6.693e-03,Serpens
SDSS J093352.49+030724.6,143.46904166666667,3.1233055555555556,2.291e-02,Hydra
SDSS J110253.49+032713.4,165.72291666666663,3.453805555555556,2.530e-02,Leo
SDSS J153130.70+431422.3,232.8779583333333,43.239555555555555,2.816e-02,Boötes
2MASS J08133952+3642343,123.41454166666666,36.709611111111116,1.297e-02,Lynx
2MASS J08291284+4051167,127.30354166666665,40.85452777777778,2.510e-02,Lynx
SDSS J083938.66+403527.5,129.91112499999997,40.59097222222223,2.480e-02,Lynx
WISEA J082502.22+385103.2,126.25924999999997,38.850861111111115,2.965e-02,Lynx
SDSS J080306.16+350941.0,120.77570833333333,35.16141666666667,1.770e-02,Lynx
SDSS J083516.48+413100.9,128.81870833333335,41.51694444444444,2.490e-02,Lynx
WISEA J082048.92+390417.8,125.20383333333332,39.07161111111112,2.865e-02,Lynx
SDSS J112909.59+041222.8,172.28999999999996,4.206333333333333,2.876e-02,Leo
